geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
county,Greenville County,driving,NA,South Carolina,United States,2021-08-18,170.62
county,Greenville County,driving,NA,South Carolina,United States,2021-08-19,176.39
county,Greenville County,driving,NA,South Carolina,United States,2021-08-20,197.34
county,Greenville County,driving,NA,South Carolina,United States,2021-08-21,176.9
county,Greenville County,driving,NA,South Carolina,United States,2021-08-22,128.44
county,Greenville County,driving,NA,South Carolina,United States,2021-08-23,162.69
county,Greenville County,driving,NA,South Carolina,United States,2021-08-24,163.04
county,Greenville County,driving,NA,South Carolina,United States,2021-08-25,162.01
county,Greenville County,driving,NA,South Carolina,United States,2021-08-26,166.68
county,Greenville County,driving,NA,South Carolina,United States,2021-08-27,188.6
county,Greenville County,driving,NA,South Carolina,United States,2021-08-28,180.34
county,Greenville County,driving,NA,South Carolina,United States,2021-08-29,127.64
county,Greenville County,driving,NA,South Carolina,United States,2021-08-30,156.02
county,Greenville County,driving,NA,South Carolina,United States,2021-08-31,156.7
county,Greenville County,driving,NA,South Carolina,United States,2021-09-01,161.67
county,Greenville County,driving,NA,South Carolina,United States,2021-09-02,173.59
county,Greenville County,driving,NA,South Carolina,United States,2021-09-03,210.26
county,Greenville County,driving,NA,South Carolina,United States,2021-09-04,171.17
county,Greenville County,driving,NA,South Carolina,United States,2021-09-05,137.7
county,Greenville County,driving,NA,South Carolina,United States,2021-09-06,126.17
county,Greenville County,driving,NA,South Carolina,United States,2021-09-07,160.88
county,Greenville County,driving,NA,South Carolina,United States,2021-09-08,158.49
county,Greenville County,driving,NA,South Carolina,United States,2021-09-09,175.81
county,Greenville County,driving,NA,South Carolina,United States,2021-09-10,189.92
county,Greenville County,driving,NA,South Carolina,United States,2021-09-11,179.85
county,Greenville County,driving,NA,South Carolina,United States,2021-09-12,125.87
county,Greenville County,driving,NA,South Carolina,United States,2021-09-13,153.77
county,Greenville County,driving,NA,South Carolina,United States,2021-09-14,158.93
county,Greenville County,driving,NA,South Carolina,United States,2021-09-15,162.96
county,Greenville County,driving,NA,South Carolina,United States,2021-09-16,168.69
county,Greenville County,driving,NA,South Carolina,United States,2021-09-17,200.86
county,Greenville County,driving,NA,South Carolina,United States,2021-09-18,181.43
county,Greenville County,driving,NA,South Carolina,United States,2021-09-19,130.34
county,Greenville County,driving,NA,South Carolina,United States,2021-09-20,150.14
county,Greenville County,walking,NA,South Carolina,United States,2020-01-13,100
county,Greenville County,walking,NA,South Carolina,United States,2020-01-14,114.26
county,Greenville County,walking,NA,South Carolina,United States,2020-01-15,111.75
county,Greenville County,walking,NA,South Carolina,United States,2020-01-16,110.93
county,Greenville County,walking,NA,South Carolina,United States,2020-01-17,141.92
county,Greenville County,walking,NA,South Carolina,United States,2020-01-18,164.58
county,Greenville County,walking,NA,South Carolina,United States,2020-01-19,118.41
county,Greenville County,walking,NA,South Carolina,United States,2020-01-20,119.05
county,Greenville County,walking,NA,South Carolina,United States,2020-01-21,105.97
county,Greenville County,walking,NA,South Carolina,United States,2020-01-22,108.21
county,Greenville County,walking,NA,South Carolina,United States,2020-01-23,105.92
county,Greenville County,walking,NA,South Carolina,United States,2020-01-24,128.59
county,Greenville County,walking,NA,South Carolina,United States,2020-01-25,186.36
county,Greenville County,walking,NA,South Carolina,United States,2020-01-26,94.85
county,Greenville County,walking,NA,South Carolina,United States,2020-01-27,98.27
county,Greenville County,walking,NA,South Carolina,United States,2020-01-28,102.2
county,Greenville County,walking,NA,South Carolina,United States,2020-01-29,106.28
county,Greenville County,walking,NA,South Carolina,United States,2020-01-30,109.82
county,Greenville County,walking,NA,South Carolina,United States,2020-01-31,126.79
county,Greenville County,walking,NA,South Carolina,United States,2020-02-01,187.96
county,Greenville County,walking,NA,South Carolina,United States,2020-02-02,93.19
county,Greenville County,walking,NA,South Carolina,United States,2020-02-03,102.37
county,Greenville County,walking,NA,South Carolina,United States,2020-02-04,105.21
county,Greenville County,walking,NA,South Carolina,United States,2020-02-05,105.34
county,Greenville County,walking,NA,South Carolina,United States,2020-02-06,87.05
county,Greenville County,walking,NA,South Carolina,United States,2020-02-07,146.95
county,Greenville County,walking,NA,South Carolina,United States,2020-02-08,147.37
county,Greenville County,walking,NA,South Carolina,United States,2020-02-09,98.14
county,Greenville County,walking,NA,South Carolina,United States,2020-02-10,102.26
county,Greenville County,walking,NA,South Carolina,United States,2020-02-11,115.52
county,Greenville County,walking,NA,South Carolina,United States,2020-02-12,112.06
county,Greenville County,walking,NA,South Carolina,United States,2020-02-13,127.59
county,Greenville County,walking,NA,South Carolina,United States,2020-02-14,212.15
county,Greenville County,walking,NA,South Carolina,United States,2020-02-15,234.95
county,Greenville County,walking,NA,South Carolina,United States,2020-02-16,121.11
county,Greenville County,walking,NA,South Carolina,United States,2020-02-17,124.75
county,Greenville County,walking,NA,South Carolina,United States,2020-02-18,109.16
county,Greenville County,walking,NA,South Carolina,United States,2020-02-19,111.38
county,Greenville County,walking,NA,South Carolina,United States,2020-02-20,98.69
county,Greenville County,walking,NA,South Carolina,United States,2020-02-21,174.32
county,Greenville County,walking,NA,South Carolina,United States,2020-02-22,243.49
county,Greenville County,walking,NA,South Carolina,United States,2020-02-23,109.49
county,Greenville County,walking,NA,South Carolina,United States,2020-02-24,98
county,Greenville County,walking,NA,South Carolina,United States,2020-02-25,117.92
county,Greenville County,walking,NA,South Carolina,United States,2020-02-26,124.15
county,Greenville County,walking,NA,South Carolina,United States,2020-02-27,155.49
county,Greenville County,walking,NA,South Carolina,United States,2020-02-28,177.53
county,Greenville County,walking,NA,South Carolina,United States,2020-02-29,252.61
county,Greenville County,walking,NA,South Carolina,United States,2020-03-01,114.15
county,Greenville County,walking,NA,South Carolina,United States,2020-03-02,107.98
county,Greenville County,walking,NA,South Carolina,United States,2020-03-03,116.74
county,Greenville County,walking,NA,South Carolina,United States,2020-03-04,123.09
county,Greenville County,walking,NA,South Carolina,United States,2020-03-05,128.7
county,Greenville County,walking,NA,South Carolina,United States,2020-03-06,180.93
county,Greenville County,walking,NA,South Carolina,United States,2020-03-07,228.7
county,Greenville County,walking,NA,South Carolina,United States,2020-03-08,129.19
county,Greenville County,walking,NA,South Carolina,United States,2020-03-09,119.56
county,Greenville County,walking,NA,South Carolina,United States,2020-03-10,121.82
county,Greenville County,walking,NA,South Carolina,United States,2020-03-11,127.59
county,Greenville County,walking,NA,South Carolina,United States,2020-03-12,128.3
county,Greenville County,walking,NA,South Carolina,United States,2020-03-13,161.28
county,Greenville County,walking,NA,South Carolina,United States,2020-03-14,191.73
county,Greenville County,walking,NA,South Carolina,United States,2020-03-15,90.09
county,Greenville County,walking,NA,South Carolina,United States,2020-03-16,96.1
county,Greenville County,walking,NA,South Carolina,United States,2020-03-17,89.11
county,Greenville County,walking,NA,South Carolina,United States,2020-03-18,81.55
county,Greenville County,walking,NA,South Carolina,United States,2020-03-19,77.09
county,Greenville County,walking,NA,South Carolina,United States,2020-03-20,95.94
county,Greenville County,walking,NA,South Carolina,United States,2020-03-21,94.99
county,Greenville County,walking,NA,South Carolina,United States,2020-03-22,46.02
county,Greenville County,walking,NA,South Carolina,United States,2020-03-23,58.28
county,Greenville County,walking,NA,South Carolina,United States,2020-03-24,57.17
county,Greenville County,walking,NA,South Carolina,United States,2020-03-25,71.63
county,Greenville County,walking,NA,South Carolina,United States,2020-03-26,76.31
county,Greenville County,walking,NA,South Carolina,United States,2020-03-27,80.06
county,Greenville County,walking,NA,South Carolina,United States,2020-03-28,82.12
county,Greenville County,walking,NA,South Carolina,United States,2020-03-29,56.66
county,Greenville County,walking,NA,South Carolina,United States,2020-03-30,69.68
county,Greenville County,walking,NA,South Carolina,United States,2020-03-31,63.21
county,Greenville County,walking,NA,South Carolina,United States,2020-04-01,72.5
county,Greenville County,walking,NA,South Carolina,United States,2020-04-02,69.82
county,Greenville County,walking,NA,South Carolina,United States,2020-04-03,76.29
county,Greenville County,walking,NA,South Carolina,United States,2020-04-04,68.64
county,Greenville County,walking,NA,South Carolina,United States,2020-04-05,53.27
county,Greenville County,walking,NA,South Carolina,United States,2020-04-06,72.65
county,Greenville County,walking,NA,South Carolina,United States,2020-04-07,65.78
county,Greenville County,walking,NA,South Carolina,United States,2020-04-08,70.04
county,Greenville County,walking,NA,South Carolina,United States,2020-04-09,70.68
county,Greenville County,walking,NA,South Carolina,United States,2020-04-10,74.87
county,Greenville County,walking,NA,South Carolina,United States,2020-04-11,71.46
county,Greenville County,walking,NA,South Carolina,United States,2020-04-12,35.91
county,Greenville County,walking,NA,South Carolina,United States,2020-04-13,73.1
county,Greenville County,walking,NA,South Carolina,United States,2020-04-14,78.95
county,Greenville County,walking,NA,South Carolina,United States,2020-04-15,83.26
county,Greenville County,walking,NA,South Carolina,United States,2020-04-16,79.33
county,Greenville County,walking,NA,South Carolina,United States,2020-04-17,87.8
county,Greenville County,walking,NA,South Carolina,United States,2020-04-18,85.92
county,Greenville County,walking,NA,South Carolina,United States,2020-04-19,50.96
county,Greenville County,walking,NA,South Carolina,United States,2020-04-20,77.05
county,Greenville County,walking,NA,South Carolina,United States,2020-04-21,79.84
